Idtram,Tramite,Secretaria,Dependencia,Domicilio,TraPersona,Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,nivel_digitalizacion,TraResolucionesFavorables,TraResolucionesNegativas,Porcentaje_Efectividad,TraCosto,visitas_totales,Visitas RUTS,Indice_Esfuerzo_A
1013.0,"Inscripción de emisión de obligaciones, acciones, cédula y certificado de participación.. (Registro Público de la Propiedad y del Comercio)",Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,47334,0,100.0,1,357.0,189.0,4.453286635537112
1045.0,Inscripción de fusión de sociedades. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,47334,0,100.0,1,351.0,593.0,4.453286635537112
1046.0,Inscripción de informaciones posesorías. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,4,7,47334,0,100.0,1,384.0,445.0,4.487850437584532
1048.0,Inscripción de la autorización para vender o gravar bienes de menores o incapaces. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,47334,0,100.0,1,330.0,459.0,4.453286635537112
1050.0,Inscripción de la cancelación de créditos otorgados por Instituciones de crédito. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,3,7,47334,0,100.0,1,407.0,111.0,4.470568536560822
1053.0,Inscripción de la modificación al Acta Constitutiva que no implique aumento de capital. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,0,0,0.0,1,745.0,1533.0,4.453286635537112
1056.0,Inscripción de limitaciones o gravámenes a la propiedad de inmuebles. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,0,0,0.0,1,536.0,502.0,4.453286635537112
1057.0,Inscripción de operaciones que limiten o graven bienes muebles. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,0,0,0.0,1,406.0,225.0,4.453286635537112
1059.0,Inscripción de poderes. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,0,0,0.0,1,419.0,254.0,4.453286635537112
1061.0,Inscripción de providencias precautorias de carácter mercantil. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,0,0,0.0,1,394.0,299.0,4.453286635537112
1062.0,Inscripción de resoluciones de información Ad'perpetuam. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,5,7,0,0,0.0,1,394.0,606.0,4.505132338608242
1063.0,Inscripción de revocación o renuncia de poderes. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42084 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,2,7,0,0,0.0,1,427.0,485.0,4.453286635537112
1065.0,Inscripción de suspensión de pagos o declaración de concursos. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,2,1,0,0,0.0,1,332.0,122.0,-1.517270182546748
1066.0,Inscripción de todas las operaciones que impliquen transmisión de propiedad. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,6,1,0,0,0.0,1,598.0,638.0,-1.4481425784519093
1067.0,Inscripción del auto de ejecución de embargo. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,3,1,0,0,0.0,1,419.0,786.0,-1.4999882815230385
1070.0,Inscripción por asociación en participación. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,3,1,0,0,0.0,1,336.0,593.0,-1.4999882815230385
1073.0,Inscripción por Repudio de Herencia. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,2,1,47334,0,100.0,1,295.0,1232.0,-1.517270182546748
1137.0,Registro de Perito,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 San Juan Tilcuautla 42186 San Agustín Tlaxiaca San Agustín Tlaxiaca,Social,4320.0,2,5,2,2,0,100.0,1,538.0,1608.0,-0.3926809081409532
1171.0,Atención a Personas que Acuden a Realizar Donación de Sangre,Secretaría de Salud,Secretaría de Salud,Calle 1 Venta Prieta 42086 Pachuca De Soto Pachuca De Soto,Social,180.0,0,4,1,42791,30151,58.6644183,0,8630.0,3305.4179357022,-1.4036913721428619
1172.0,"Por la supervisión y emisión de opiniones técnicas diversas relacionadas con Gas L.P., estaciones de carburación, bodega y derivados del Petróleo",Secretaría de Gobierno,Subsecretaría de Protección Civil y Gestión de Riesgos,Calle 115 Revolución 42090 Pachuca De Soto Pachuca De Soto,Ambos,43200.0,0,0,1,0,0,0.0,1,1512.0,435.0,-1.638221466248943
1193.0,"Solicitud de Licencia Sanitaria para Farmacias, o Boticas con Venta de Medicamentos Controlados",Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Ambos,86400.0,0,2,1,31,10,75.6097561,1,5240.0,3305.4179357022,-1.792208488580134
1224.0,Autorización de Campañas o Jornadas Médicas para Prestación de Servicios de Salud.,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Cubitos 42090 Pachuca De Soto Pachuca De Soto,Social,21600.0,3,2,1,23,3,88.46153846,0,784.0,3305.4179357022,-1.5388514182875417
1386.0,Autenticación y Registro de Certificados de Estudios de nivel licenciatura y posgrado,Secretaría de Educación Pública,Secretaría de Educación Pública,Circuito Lote 17 Ex Hacienda La Concepción 42160 San Agustín Tlaxiaca San Agustín Tlaxiaca,Empresarial,7200.0,1,13,1,1913,0,100.0,1,911.0,3305.4179357022,-1.2587998860728313
1499.0,Solicitud de Visita de Verificación de Medicamentos que Sean o Contengan Estupefacientes Modalidad A. Destrucción.,Secretaría de Salud,Secretaría de Salud,Cerrada 115 Adolfo Lopez Mateos 42090 Pachuca De Soto Pachuca De Soto,Ambos,43200.0,0,3,1,5,0,100.0,1,717.0,3305.4179357022,-1.5863757631778137
1527.0,Reinscripción nivel licenciatura UPH,Secretaría de Educación Pública,Universidad Politécnica de Huejutla,Calle s/n tepoxtequito 43000 Huejutla De Reyes Huejutla De Reyes,Social,30.0,1,1,2,450,0,100.0,1,327.0,3305.4179357022,-0.44071554775612715
1529.0,Exámen de Ingreso a nivel licenciatura UPH,Secretaría de Educación Pública,Universidad Politécnica de Huejutla,Calle SN Tepoxtequito 43000 Huejutla De Reyes Huejutla De Reyes,Social,1440.0,1,2,1,390,0,100.0,1,550.0,822.0,-1.4237606874164894
1548.0,Levantamiento Topográficos de Predios (Catastral),Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Ambos,5760.0,1,3,1,0,0,0.0,1,2067.0,1662.0,-1.4253338688306412
1609.0,Prorroga de Trámite Modalidad Autorización de Fraccionamiento,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Boulevard km. 93.5 Venta Prieta 42080 Pachuca De Soto Pachuca De Soto,Ambos,25.0,1,9,1,1,0,100.0,1,424.0,358.0,-1.2966114678316394
1612.0,Cancelación de Derecho de Tanto,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,1,2,1,9,0,100.0,1,472.0,477.0,-1.4176065980096877
1620.0,Proyecto de Lotificación,Secretaría de Infraestructura Pública y Desarrollo Urbano Sostenible,Comisión Estatal de Vivienda,Boulevard 117 El Palmar I 42088 Pachuca De Soto Pachuca De Soto,Social,30.0,1,3,1,0,0,0.0,1,662.0,2559.0,-1.4003246969859782
1688.0,Cambio de Nombre en la Tarjeta de Circulación por Conclusión de la Transferencia de los Derechos de la Concesión de Transporte Público,Secretaría de Movilidad y Transporte,Sistema de Transporte Convencional de Hidalgo,Avenida 205 Colonias 42083 Pachuca De Soto Pachuca De Soto,Social,1440.0,1,2,2,0,0,0.0,0,257.0,3305.4179357022,-0.4519504420716759
1695.0,Asignación o Cambio de Cromática y Asignación de Clave Mnemotécnica,Secretaría de Movilidad y Transporte,Sistema de Transporte Convencional de Hidalgo,Avenida 205 Colonias 42083 Pachuca De Soto Pachuca De Soto,Social,30.0,1,3,2,0,0,0.0,1,515.0,3305.4179357022,-0.4061517457087081
1701.0,Transferencia por Designación de Persona Beneficiaria de la Concesión del Servicio Transporte Público,Secretaría de Movilidad y Transporte,Sistema de Transporte Convencional de Hidalgo,Avenida 205 Colonias 42083 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,11,1,0,0,0.0,1,212.0,3305.4179357022,-1.361733073333361
1745.0,Copias certificadas de pagos de Control Vehicular,Secretaría de Hacienda,Secretaría de Hacienda,Calle No. 1 Centro 42500 Actopan Actopan,Ambos,28800.0,1,1,1,22323,0,100.0,1,4886.0,22795.0,-1.5604581105466524
5048.0,Inscripción de actos cuando se presenten en documentos separados. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,2,1,47334,0,100.0,1,407.0,124.0,-1.517270182546748
7292.0,Constancia de estudios UTVAM,Secretaría de Educación Pública,Universidad Tecnológica de la Zona Metropolitana del Valle de México,Boulevard 5 Los Héroes Tizayuca 43816 Tizayuca Tizayuca,Social,2880.0,0,2,14,194,0,100.0,1,656.0,224.0,11.49657147182302
7465.0,Centro Asistencial La Casita,Organismos No Sectorizados,Sistema para el Desarrollo Integral de la Familia del Estado de Hidalgo,Calle 107 Ampliación Felipe Ángeles 42094 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,0,0,1,466,0,100.0,0,629.0,352.0,-1.5718278704123347
7492.0,Pago de Créditos Fiscales derivado de multas estatales no fiscales,Secretaría de Hacienda,Secretaría de Hacienda,Calle 118-A Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,15.0,1,1,1,35,0,100.0,0,201.0,216.0,-1.4571857359296112
7520.0,Orientación en materia fiscal,Secretaría de Hacienda,Secretaría de Hacienda,Calle 118-A Centro 42000 Pachuca De Soto Pachuca De Soto,Ambos,129600.0,1,1,1,0,0,0.0,0,177.0,353.0,-2.0227727400291986
7889.0,Reposición por Robo o Extravìo del Tarjetón para Personas Conductoras del Tuzobús,Secretaría de Movilidad y Transporte,Sistema de Transporte Masivo de Hidalgo,Calle s/n Blvd. Camino a Téllez Km. 1 73840 Zempoala Zempoala,Social,1440.0,1,4,1,12,0,100.0,1,434.0,3305.4179357022,-1.38919688536907
8031.0,Credencial Institucional (ITSOEH),Secretaría de Educación Pública,Instituto Tecnológico Superior del Occidente del Estado de Hidalgo,Carretera 2000 Paseo del Agrarismo NO. 2000 42700 Mixquiahuala De Juárez Mixquiahuala De Juárez,Social,7200.0,0,2,1,0,0,0.0,1,333.0,212.0,-1.4465319772193488
8264.0,Reposición de Credencial UPH,Secretaría de Educación Pública,Universidad Politécnica de Huejutla,Calle S/N Tepoxtequito 43000 Huejutla De Reyes Huejutla De Reyes,Social,22864.51619047619,0,1,2,50,20,71.42857143,1,85.0,88.0,-0.5380103121788988
8857.0,Trámite para titulación UPE,Secretaría de Educación Pública,Universidad Politécnica de la Energía,Carretera S/N IGNACIO ZARAGOZA 42842 Tula De Allende Tula De Allende,Social,5760.0,0,5,1,97,0,100.0,1,431.0,183.0,-1.3884012466689328
8907.0,Constancia de terminación de estadía UPP,Secretaría de Educación Pública,Universidad Politécnica de Pachuca,Carretera S/N Santa Bárbara 43830 Zempoala Zempoala,Social,4320.0,3,11,2,12,0,100.0,0,156.0,3305.4179357022,-0.31372102804544055
9961.0,Designación de Persona Beneficiaria de la Concesión del Servicio de Transporte Público,Secretaría de Movilidad y Transporte,Sistema de Transporte Convencional de Hidalgo,Avenida 205 Colonias 42083 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,2,1,0,0,0.0,1,2871.0670103092784,3305.4179357022,-1.517270182546748
10479.0,Inscripción a la UICEH,Secretaría de Educación Pública,Universidad Intercultural del Estado de Hidalgo,Carretera 1 el desadavi 43487 El Desdavi Tenango De Doria,Social,90.0,0,5,1,208,251,45.31590414,1,2871.0670103092784,553.0,-1.36365395096924
10550.0,Reinscripción a la UICEH,Secretaría de Educación Pública,Universidad Intercultural del Estado de Hidalgo,Carretera 0 El Desdavi 43487 El Desdavi Tenango De Doria,Social,75.0,1,2,1,406,0,100.0,1,2871.0670103092784,202.0,-1.4178030051184154
10912.0,Expedición de Tarifario,Secretaría de Movilidad y Transporte,Sistema de Transporte Convencional de Hidalgo,Avenida 205 Colonias 42083 Pachuca De Soto Pachuca De Soto,Social,30.0,1,2,2,0,0,0.0,1,2871.0670103092784,1225.0,-0.4234336467324175
10976.0,Por informe de aviso de testamento,Secretaría de Gobierno,Dirección General del Archivo General de Notarías,Calle 517 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,0,1,0,0,0.0,1,2871.0670103092784,40.0,-1.5518339845941673
10980.0,Trámite de pista para aterrizaje,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,Carretera kM. 84.5 Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Ambos,10.0,0,0,1,641,0,100.0,1,2871.0670103092784,167.0,-1.449714287894495
11024.0,Trámite de pernocta,Secretaría de Seguridad Pública,Secretaría de Seguridad Pública,Carretera S/N Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,10.0,1,4,1,243965,4035,98.37298387,1,2871.0670103092784,104.0,-1.3829555039139447
11074.0,Casa de la mujer indígena,Organismos No Sectorizados,Comisión Estatal para el Desarrollo Sostenible de los Pueblos Indígenas (CEDSPI),Calle 301 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Social,22864.51619047619,1,2,1,0,0,0.0,0,2871.0670103092784,38.0,-1.5396328884792043
11216.0,INSCRIPCIÓN O ANOTACIÓN QUE NO MODIFICA EL DERECHO INSCRITO. (REGISTRO PÚBLICO DE LA PROPIEDAD Y DEL COMERCIO),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,2,1,0,0,0.0,1,2871.0670103092784,15.0,-1.517270182546748
990.0,"Expedición de Copias Certificadas en Libros (del año 2015 y Años Anteriores), e Impresión de Folios a partir del año 2015 (Registro Público de la Propiedad y del Comercio)",Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Calle 907 Fraccionamiento 42094 Pachuca De Soto Pachuca De Soto,Ambos,7200.0,2,1,7,47334,0,100.0,1,2744.0,4754.0,4.496486189191984
1691.0,Visita al museo de documentos históricos,Oficialía Mayor,Oficialía Mayor,Calle 807 Centro 42000 Pachuca De Soto Pachuca De Soto,Social,60.0,0,0,1,390,0,100.0,0,477.0,311.0,-1.4722952239477596
1044.0,Inscripción de fusión de predios. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,3,7,47334,0,100.0,1,461.0,645.0,4.470568536560822
1047.0,Inscripción de inmatriculación. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,21600.0,1,7,7,47334,0,100.0,1,1224.0,1458.0,4.53969614065566
1068.0,Inscripción del régimen de propiedad en condominio. (Registro Público de la Propiedad y del Comercio),Secretaría de Gobierno,Dirección General del Instituto de la Función Registral,Avenida 907 Las Terrazas 42094 Pachuca De Soto Pachuca De Soto,Ambos,22864.51619047619,1,4,1,0,0,0.0,1,429.0,367.0,-1.4827063804993288
1167.0,Atención a Solicitudes de Componentes de la Sangre para la Atención de Pacientes,Secretaría de Salud,Secretaría de Salud,Calle 1 Venta Prieta 42083 Pachuca De Soto Pachuca De Soto,Social,90.0,1,3,1,20753,0,100.0,1,699.0,3305.4179357022,-1.400586573130948
1547.0,Levantamiento Topográfico de poligonales (Catastral),Secretaría de Hacienda,Instituto Catastral,Calle 105 Real de Minas 42090 Pachuca De Soto Pachuca De Soto,Ambos,4320.0,1,4,1,0,0,0.0,1,2114.0,421.0,-1.4017669403276443
