Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,TraCosto,nivel_digitalizacion
-0.1884351957380508,-1.0,0.0,0.0,0.0
0.0,0.0,-0.5,0.0,0.0
-0.18799697435261345,-1.0,-0.5,0.0,0.0
-0.18909252781620678,-1.0,-0.5,0.0,0.0
-0.06310387950297515,-1.0,-0.5,0.0,0.0
-0.17616499694580562,-1.0,-0.5,0.0,0.0
0.0,-1.0,-0.5,0.0,0.0
1.8931163850892543,-1.0,-1.0,0.0,0.0
0.441727156520826,0.0,-0.5,0.0,0.0
0.5048310360238012,0.0,1.0,0.0,0.0
0.0,0.0,-0.5,0.0,0.0
-0.17353566863318165,-1.0,-0.5,0.0,0.0
-0.18558675673270816,0.0,3.0,0.0,0.0
-0.1888734171234881,-1.0,0.5,0.0,0.0
-0.06310387950297515,-1.0,0.0,0.0,13.0
-0.1262077590059503,-1.0,-0.5,-1.0,0.0
-0.1262077590059503,1.0,0.0,0.0,0.0
0.441727156520826,0.0,0.5,-1.0,1.0
0.441727156520826,0.0,0.5,-1.0,1.0
0.441727156520826,0.0,1.5,-1.0,1.0
-0.1262077590059503,-1.0,-1.0,-1.0,0.0
11.1693866720266,0.0,0.0,0.0,0.0
1.1358698310535527,-1.0,-0.5,0.0,0.0
-0.06310387950297515,-1.0,0.0,0.0,13.0
-0.1262077590059503,0.0,-1.0,-1.0,0.0
-0.06310387950297515,0.0,0.5,0.0,0.0
-0.18865430643076944,-1.0,0.0,0.0,0.0
-0.18896106140057556,0.0,-0.5,-1.0,11.0
-0.18865430643076944,0.0,-0.5,-1.0,0.0
-0.1884351957380508,0.0,0.5,-1.0,0.0
7.383153901848092,-1.0,2.5,0.0,1.0
-0.06310387950297515,-1.0,-1.0,0.0,0.0
1.1358698310535527,-1.0,-1.0,0.0,0.0
0.5679349155267763,-1.0,-0.5,0.0,0.0
-0.18909252781620678,-1.0,-1.0,0.0,0.0
-0.18922399423183797,-1.0,-0.5,-1.0,13.0
1.1358698310535527,-1.0,0.5,-1.0,0.0
0.8126603577255426,0.0,0.0,-1.0,0.0
0.8126603577255426,-1.0,-0.5,-1.0,0.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.8126603577255426,0.0,0.0,-1.0,0.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.8126603577255426,-1.0,-0.5,-1.0,0.0
-0.18668231019630147,-1.0,-1.0,-1.0,0.0
-0.18812844076824464,-1.0,1.0,0.0,0.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
-0.1884351957380508,-1.0,-1.0,-1.0,0.0
-0.18931163850892543,-1.0,-1.0,-1.0,0.0
0.7572465540357017,0.0,2.5,-1.0,0.0
0.7572465540357017,0.0,2.0,-1.0,0.0
0.7572465540357017,-1.0,0.5,-1.0,0.0
3.5969211316695833,-1.0,0.0,0.0,0.0
3.5969211316695833,-1.0,0.5,0.0,0.0
1.1989737105565277,-1.0,-1.0,0.0,0.0
-0.1262077590059503,0.0,0.0,-1.0,1.0
-0.1262077590059503,3.0,0.5,-1.0,1.0
-0.1262077590059503,-1.0,0.0,-1.0,1.0
0.1262077590059503,0.0,-0.5,-1.0,1.0
1.703804746580329,0.0,-1.0,-1.0,1.0
-0.1262077590059503,-1.0,0.5,0.0,8.0
0.9465581925446271,0.0,0.5,0.0,0.0
-0.18799697435261345,-1.0,-0.5,0.0,0.0
15.902177634749737,0.0,1.0,0.0,3.0
0.0,-1.0,-1.0,0.0,0.0
-0.18799697435261345,-1.0,-0.5,0.0,0.0
-0.06310387950297515,-1.0,-1.0,0.0,0.0
-0.18799697435261345,0.0,0.5,0.0,0.0
-0.18799697435261345,0.0,1.0,0.0,0.0
-0.1262077590059503,-1.0,-0.5,0.0,0.0
-0.1262077590059503,-1.0,-0.5,-1.0,1.0
-0.18668231019630147,-1.0,-0.5,0.0,0.0
5.4900375167588376,0.0,-1.0,-1.0,0.0
5.4900375167588376,0.0,-1.0,-1.0,0.0
1.703804746580329,-1.0,-1.0,-1.0,0.0
0.8126603577255426,-1.0,-0.5,0.0,0.0
3.5969211316695833,0.0,0.5,0.0,0.0
-0.1262077590059503,0.0,-0.5,-1.0,1.0
0.0,-1.0,-0.5,0.0,0.0
7.383153901848092,1.0,-0.5,0.0,0.0
0.1262077590059503,2.0,4.5,-1.0,11.0
0.0,0.0,0.0,0.0,0.0
0.7572465540357017,-1.0,3.5,0.0,0.0
-0.1262077590059503,-1.0,-0.5,0.0,10.0
-0.1682770120079337,-1.0,-0.5,0.0,0.0
0.7572465540357017,-1.0,0.0,0.0,10.0
-0.1262077590059503,-1.0,-0.5,0.0,10.0
22.528084982562127,-1.0,3.0,0.0,0.0
0.8126603577255426,-1.0,-0.5,0.0,0.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
14.955619442205109,-1.0,1.5,-1.0,0.0
0.0,0.0,0.5,0.0,0.0
-0.18799697435261345,-1.0,-1.0,-1.0,0.0
-0.1262077590059503,0.0,-1.0,-1.0,0.0
0.1262077590059503,1.0,-1.0,0.0,0.0
0.31551939751487573,2.0,-1.0,-1.0,1.0
-0.18865430643076944,0.0,0.5,-1.0,3.0
-0.18865430643076944,0.0,0.5,-1.0,3.0
0.7572465540357017,0.0,-1.0,-1.0,0.0
-0.18830372932241957,0.0,2.5,0.0,1.0
0.0,0.0,1.0,0.0,0.0
1.703804746580329,-1.0,0.5,0.0,10.0
0.8126603577255426,-1.0,-1.0,0.0,0.0
-0.1262077590059503,-1.0,0.0,-1.0,1.0
-0.18799697435261345,0.0,0.5,-1.0,1.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.8126603577255426,0.0,0.0,0.0,0.0
0.0,0.0,-0.5,0.0,0.0
1.0727659515505774,0.0,0.5,0.0,0.0
1.0727659515505774,0.0,-1.0,0.0,0.0
-0.1262077590059503,0.0,2.0,0.0,10.0
0.8126603577255426,0.0,0.0,-1.0,0.0
-0.1888734171234881,0.0,0.0,-1.0,1.0
0.06310387950297515,0.0,0.0,-1.0,1.0
-0.1888734171234881,0.0,-0.5,-1.0,1.0
0.8126603577255426,0.0,0.5,-1.0,0.0
-0.18799697435261345,-1.0,-0.5,0.0,0.0
